layer,qhead,domain,n_steps,d_mean,d_ratio,D,tight_frac,selfloop,H0,H1,dH,dH_move,hub_id,hub_mass,hub_key_frac,hub_ws_frac,hub_pos_mean,tight_in_hub,esc_pct,h_esc,h_st_esc,f_step,local_mass,cov2_oracle,cov2_flow,cov2_static,cov2_recency,cov4_oracle,cov4_flow,cov4_static,cov4_recency,cov8_oracle,cov8_flow,cov8_static,cov8_recency
0,0,code,19960,7.9949,1.373,11.4287,0.0,0.1112,5.5644,4.707,0.8574,0.736,5,0.167,0.0173,0.194,0.314,0.0,0.984,0.64,0.578,1.474,0.086,0.594,0.228,0.208,0.242,0.773,0.519,0.53,0.447,0.92,0.596,0.537,0.697
0,0,dialogue,19960,7.4333,1.276,11.4287,0.0,0.1112,5.5644,4.707,0.8574,0.736,5,0.167,0.013,0.088,0.281,0.0,0.992,0.874,0.69,1.35,0.083,0.641,0.193,0.138,0.185,0.813,0.626,0.612,0.408,0.943,0.724,0.619,0.722
0,0,fiction,19960,6.9922,1.201,11.4287,0.0,0.1112,5.5644,4.707,0.8574,0.736,5,0.167,0.0182,0.028,0.281,0.0,0.989,0.623,0.619,1.345,0.117,0.514,0.228,0.225,0.214,0.712,0.505,0.515,0.406,0.894,0.609,0.532,0.674
0,0,math,19960,7.109,1.221,11.4287,0.0,0.1112,5.5644,4.707,0.8574,0.736,5,0.167,0.0169,0.127,0.322,0.0,0.983,0.77,0.72,1.449,0.095,0.573,0.242,0.22,0.215,0.773,0.589,0.604,0.402,0.918,0.7,0.637,0.64
0,0,news,19960,6.6843,1.148,11.4287,0.0,0.1112,5.5644,4.707,0.8574,0.736,5,0.167,0.0412,0.058,0.292,0.0,0.976,0.808,0.61,1.399,0.079,0.563,0.365,0.359,0.191,0.762,0.637,0.623,0.365,0.917,0.741,0.677,0.619
0,0,val,5988,5.8243,1.0,11.4287,0.0,0.1112,5.5644,4.707,0.8574,0.736,5,0.167,0.0412,0.0,0.264,0.0,0.994,0.609,0.575,1.59,0.073,0.432,0.254,0.26,0.137,0.632,0.468,0.455,0.265,0.828,0.659,0.633,0.473
0,1,code,19960,9.4912,1.142,11.7444,0.0,0.2894,5.8064,2.8325,2.9738,2.9304,33,0.047,0.0109,0.041,0.038,0.0,0.944,0.745,0.064,0.769,0.336,0.597,0.441,0.308,0.497,0.765,0.635,0.352,0.704,0.892,0.804,0.417,0.847
0,1,dialogue,19960,8.8176,1.061,11.7444,0.0,0.2894,5.8064,2.8325,2.9738,2.9304,33,0.047,0.0192,0.055,0.04,0.0,0.953,0.863,0.086,0.586,0.28,0.561,0.437,0.29,0.454,0.729,0.647,0.343,0.669,0.867,0.81,0.435,0.83
0,1,fiction,19960,8.2854,0.997,11.7444,0.0,0.2894,5.8064,2.8325,2.9738,2.9304,33,0.047,0.0211,0.002,0.038,0.0,0.962,0.862,0.08,0.687,0.277,0.554,0.419,0.286,0.441,0.721,0.63,0.334,0.66,0.861,0.8,0.423,0.826
0,1,math,19960,8.8798,1.068,11.7444,0.0,0.2894,5.8064,2.8325,2.9738,2.9304,33,0.047,0.0102,0.0,0.04,0.0,0.941,0.673,0.062,0.87,0.315,0.608,0.418,0.309,0.491,0.775,0.603,0.356,0.707,0.9,0.779,0.412,0.851
0,1,news,19960,8.7179,1.049,11.7444,0.0,0.2894,5.8064,2.8325,2.9738,2.9304,33,0.047,0.0298,0.002,0.039,0.0,0.944,0.848,0.093,0.644,0.311,0.553,0.43,0.3,0.457,0.724,0.639,0.339,0.661,0.866,0.809,0.448,0.825
0,1,val,5988,8.3138,1.0,11.7444,0.0,0.2894,5.8064,2.8325,2.9738,2.9304,33,0.047,0.0266,0.0,0.04,0.0,0.955,0.767,0.086,1.166,0.295,0.509,0.366,0.259,0.37,0.678,0.553,0.305,0.539,0.828,0.727,0.41,0.708
0,2,code,19960,8.4792,1.312,10.4822,0.0,0.1718,5.5534,4.0135,1.5399,1.4328,53,0.105,0.0404,0.058,0.097,0.0,0.908,0.687,0.325,1.3,0.228,0.523,0.414,0.341,0.365,0.717,0.564,0.495,0.528,0.878,0.708,0.581,0.696
0,2,dialogue,19960,7.2593,1.123,10.4822,0.0,0.1718,5.5534,4.0135,1.5399,1.4328,53,0.105,0.0658,0.0,0.096,0.0,0.943,0.779,0.419,1.431,0.17,0.459,0.377,0.317,0.31,0.662,0.57,0.5,0.501,0.857,0.746,0.64,0.696
0,2,fiction,19960,7.3349,1.135,10.4822,0.0,0.1718,5.5534,4.0135,1.5399,1.4328,53,0.105,0.0557,0.0,0.1,0.0,0.967,0.721,0.412,1.465,0.159,0.441,0.347,0.29,0.281,0.642,0.536,0.471,0.46,0.843,0.721,0.632,0.668
0,2,math,19960,7.1672,1.109,10.4822,0.0,0.1718,5.5534,4.0135,1.5399,1.4328,53,0.105,0.049,0.037,0.096,0.0,0.964,0.712,0.356,1.327,0.158,0.456,0.36,0.29,0.303,0.657,0.538,0.459,0.492,0.844,0.718,0.584,0.697
0,2,news,19960,6.9027,1.068,10.4822,0.0,0.1718,5.5534,4.0135,1.5399,1.4328,53,0.105,0.0546,0.044,0.099,0.0,0.97,0.797,0.423,1.266,0.147,0.431,0.356,0.294,0.285,0.627,0.545,0.472,0.466,0.825,0.731,0.613,0.671
0,2,val,5988,6.4627,1.0,10.4822,0.0,0.1718,5.5534,4.0135,1.5399,1.4328,53,0.105,0.0398,0.043,0.098,0.0,0.992,0.657,0.396,1.62,0.135,0.358,0.267,0.219,0.208,0.545,0.43,0.369,0.359,0.754,0.627,0.539,0.561
0,3,code,19960,8.5586,1.028,11.2012,0.0,0.3112,5.7387,2.763,2.9757,2.8108,1,0.081,0.0288,0.816,0.042,0.0,0.93,0.791,0.239,1.047,0.177,0.587,0.398,0.219,0.296,0.761,0.617,0.323,0.539,0.898,0.785,0.523,0.786
0,3,dialogue,19960,8.4645,1.016,11.2012,0.0,0.3112,5.7387,2.763,2.9757,2.8108,1,0.081,0.0341,0.453,0.041,0.0,0.916,0.869,0.292,0.86,0.175,0.588,0.451,0.255,0.338,0.765,0.661,0.38,0.575,0.903,0.823,0.594,0.789
0,3,fiction,19960,8.1851,0.983,11.2012,0.0,0.3112,5.7387,2.763,2.9757,2.8108,1,0.081,0.0323,0.448,0.042,0.0,0.911,0.921,0.339,0.901,0.188,0.622,0.491,0.26,0.349,0.795,0.699,0.408,0.559,0.919,0.844,0.658,0.775
0,3,math,19960,8.3584,1.004,11.2012,0.0,0.3112,5.7387,2.763,2.9757,2.8108,1,0.081,0.032,0.479,0.041,0.0,0.927,0.802,0.265,0.966,0.187,0.59,0.415,0.238,0.32,0.77,0.629,0.361,0.537,0.906,0.801,0.574,0.763
0,3,news,19960,8.5941,1.032,11.2012,0.0,0.3112,5.7387,2.763,2.9757,2.8108,1,0.081,0.0239,0.446,0.042,0.0,0.933,0.87,0.289,0.837,0.219,0.573,0.436,0.243,0.335,0.759,0.652,0.375,0.556,0.897,0.823,0.606,0.764
0,3,val,5988,8.3273,1.0,11.2012,0.0,0.3112,5.7387,2.763,2.9757,2.8108,1,0.081,0.0194,0.188,0.041,0.0,0.956,0.648,0.199,1.138,0.21,0.522,0.319,0.198,0.256,0.705,0.508,0.306,0.439,0.858,0.7,0.479,0.651
0,4,code,19960,9.7507,1.035,12.9446,0.0,0.4468,5.7056,2.5187,3.1869,2.3571,5,0.086,0.0096,0.285,0.229,0.0,0.802,0.798,0.104,0.364,0.452,0.702,0.567,0.496,0.644,0.833,0.722,0.529,0.781,0.927,0.842,0.609,0.894
0,4,dialogue,19960,9.9261,1.054,12.9446,0.0,0.4468,5.7056,2.5187,3.1869,2.3571,5,0.086,0.0288,0.123,0.216,0.0,0.835,0.81,0.247,0.602,0.433,0.693,0.577,0.462,0.611,0.842,0.742,0.548,0.788,0.937,0.87,0.647,0.895
0,4,fiction,19960,9.4922,1.007,12.9446,0.0,0.4468,5.7056,2.5187,3.1869,2.3571,5,0.086,0.0292,0.009,0.219,0.0,0.821,0.804,0.297,0.574,0.45,0.693,0.612,0.486,0.628,0.838,0.749,0.584,0.781,0.934,0.865,0.687,0.891
0,4,math,19960,9.5039,1.009,12.9446,0.0,0.4468,5.7056,2.5187,3.1869,2.3571,5,0.086,0.0273,0.081,0.221,0.0,0.817,0.831,0.26,0.528,0.464,0.699,0.611,0.5,0.645,0.844,0.761,0.586,0.802,0.938,0.878,0.679,0.902
0,4,news,19960,9.8168,1.042,12.9446,0.0,0.4468,5.7056,2.5187,3.1869,2.3571,5,0.086,0.0256,0.074,0.218,0.0,0.808,0.837,0.301,0.512,0.48,0.699,0.624,0.516,0.649,0.842,0.767,0.611,0.798,0.937,0.88,0.704,0.896
0,4,val,5988,9.4218,1.0,12.9446,0.0,0.4468,5.7056,2.5187,3.1869,2.3571,5,0.086,0.0258,0.004,0.215,0.0,0.877,0.762,0.299,1.067,0.461,0.631,0.544,0.443,0.541,0.789,0.691,0.545,0.701,0.905,0.828,0.643,0.823
0,5,code,19960,8.6913,1.244,10.9316,0.0,0.1623,5.6451,3.8582,1.787,1.7678,59,0.075,0.037,0.143,0.058,0.0,0.976,0.452,0.142,1.556,0.168,0.473,0.273,0.231,0.308,0.671,0.417,0.286,0.508,0.854,0.598,0.425,0.725
0,5,dialogue,19960,8.01,1.146,10.9316,0.0,0.1623,5.6451,3.8582,1.787,1.7678,59,0.075,0.0432,0.194,0.058,0.0,0.987,0.454,0.126,1.708,0.162,0.395,0.252,0.203,0.253,0.589,0.406,0.284,0.443,0.8,0.602,0.449,0.679
0,5,fiction,19960,7.5776,1.084,10.9316,0.0,0.1623,5.6451,3.8582,1.787,1.7678,59,0.075,0.038,0.029,0.054,0.0,0.988,0.407,0.115,1.565,0.171,0.392,0.226,0.185,0.259,0.581,0.385,0.266,0.455,0.791,0.593,0.411,0.711
0,5,math,19960,8.0437,1.151,10.9316,0.0,0.1623,5.6451,3.8582,1.787,1.7678,59,0.075,0.0324,0.063,0.057,0.0,0.984,0.491,0.231,1.604,0.173,0.436,0.232,0.195,0.268,0.631,0.409,0.298,0.466,0.825,0.613,0.429,0.702
0,5,news,19960,7.6782,1.099,10.9316,0.0,0.1623,5.6451,3.8582,1.787,1.7678,59,0.075,0.0466,0.028,0.054,0.0,0.986,0.581,0.276,1.504,0.164,0.392,0.273,0.204,0.256,0.585,0.442,0.349,0.444,0.795,0.666,0.496,0.681
0,5,val,5988,6.9894,1.0,10.9316,0.0,0.1623,5.6451,3.8582,1.787,1.7678,59,0.075,0.0384,0.004,0.056,0.0,0.99,0.538,0.217,1.723,0.174,0.389,0.242,0.187,0.23,0.573,0.41,0.302,0.394,0.771,0.624,0.464,0.59
0,6,code,19960,7.6811,0.939,16.8673,0.0,0.8642,5.9373,0.7947,5.1426,4.564,13,0.035,0.0262,0.49,0.013,0.0,0.597,0.885,0.036,0.136,0.716,0.866,0.857,0.689,0.857,0.938,0.922,0.704,0.921,0.974,0.965,0.728,0.954
0,6,dialogue,19960,7.5681,0.926,16.8673,0.0,0.8642,5.9373,0.7947,5.1426,4.564,13,0.035,0.027,0.243,0.014,0.0,0.539,0.866,0.031,0.138,0.741,0.863,0.853,0.713,0.853,0.924,0.908,0.727,0.908,0.963,0.952,0.75,0.941
0,6,fiction,19960,7.4569,0.912,16.8673,0.0,0.8642,5.9373,0.7947,5.1426,4.564,13,0.035,0.027,0.196,0.014,0.0,0.548,0.864,0.033,0.138,0.739,0.86,0.849,0.711,0.85,0.924,0.907,0.725,0.907,0.962,0.951,0.748,0.939
0,6,math,19960,7.5872,0.928,16.8673,0.0,0.8642,5.9373,0.7947,5.1426,4.564,13,0.035,0.0267,0.257,0.013,0.0,0.557,0.872,0.032,0.135,0.734,0.859,0.849,0.706,0.849,0.923,0.906,0.721,0.905,0.962,0.951,0.745,0.941
0,6,news,19960,8.1736,1.0,16.8673,0.0,0.8642,5.9373,0.7947,5.1426,4.564,13,0.035,0.0265,0.142,0.013,0.0,0.536,0.858,0.033,0.133,0.748,0.857,0.845,0.72,0.845,0.918,0.9,0.735,0.899,0.959,0.947,0.758,0.934
0,6,val,5988,8.1772,1.0,16.8673,0.0,0.8642,5.9373,0.7947,5.1426,4.564,13,0.035,0.0267,0.159,0.014,0.0,0.558,0.838,0.037,0.162,0.734,0.839,0.824,0.706,0.826,0.904,0.88,0.723,0.883,0.951,0.932,0.747,0.923
0,7,code,19960,9.1957,1.215,11.9492,0.0,0.1733,5.6649,3.5948,2.07,2.0639,6,0.077,0.026,0.052,0.045,0.0,0.913,0.613,0.169,0.951,0.285,0.683,0.442,0.314,0.506,0.865,0.64,0.383,0.749,0.966,0.856,0.491,0.915
0,7,dialogue,19960,8.8556,1.17,11.9492,0.0,0.1733,5.6649,3.5948,2.07,2.0639,6,0.077,0.0286,0.021,0.047,0.0,0.958,0.608,0.161,1.153,0.289,0.609,0.42,0.291,0.443,0.817,0.607,0.359,0.683,0.949,0.81,0.466,0.877
0,7,fiction,19960,8.329,1.1,11.9492,0.0,0.1733,5.6649,3.5948,2.07,2.0639,6,0.077,0.0307,0.007,0.046,0.0,0.954,0.718,0.185,1.224,0.278,0.589,0.389,0.264,0.393,0.799,0.628,0.338,0.627,0.943,0.838,0.492,0.833
0,7,math,19960,8.7083,1.15,11.9492,0.0,0.1733,5.6649,3.5948,2.07,2.0639,6,0.077,0.0256,0.067,0.045,0.0,0.94,0.729,0.171,1.223,0.288,0.637,0.396,0.276,0.42,0.831,0.653,0.348,0.657,0.954,0.855,0.518,0.858
0,7,news,19960,8.1886,1.082,11.9492,0.0,0.1733,5.6649,3.5948,2.07,2.0639,6,0.077,0.0386,0.005,0.045,0.0,0.903,0.847,0.289,1.118,0.285,0.684,0.521,0.32,0.452,0.861,0.748,0.43,0.676,0.964,0.903,0.617,0.865
0,7,val,5988,7.5707,1.0,11.9492,0.0,0.1733,5.6649,3.5948,2.07,2.0639,6,0.077,0.0332,0.003,0.046,0.0,0.941,0.805,0.283,1.39,0.287,0.622,0.442,0.282,0.389,0.806,0.67,0.388,0.605,0.933,0.839,0.563,0.804
0,8,code,19960,10.9294,1.134,12.4639,0.0,0.372,5.6385,3.0338,2.6047,1.9569,8,0.034,0.0565,0.471,0.811,0.0,0.884,0.799,0.111,0.553,0.392,0.646,0.578,0.436,0.579,0.798,0.713,0.487,0.74,0.917,0.819,0.576,0.882
0,8,dialogue,19960,10.309,1.07,12.4639,0.0,0.372,5.6385,3.0338,2.6047,1.9569,8,0.034,0.0536,0.305,0.808,0.0,0.951,0.912,0.101,0.493,0.293,0.602,0.542,0.361,0.495,0.772,0.706,0.418,0.682,0.904,0.844,0.531,0.855
0,8,fiction,19960,10.0036,1.038,12.4639,0.0,0.372,5.6385,3.0338,2.6047,1.9569,8,0.034,0.0478,0.233,0.81,0.0,0.872,0.843,0.122,0.658,0.358,0.598,0.515,0.379,0.505,0.764,0.688,0.449,0.685,0.903,0.835,0.545,0.85
0,8,math,19960,10.2501,1.064,12.4639,0.0,0.372,5.6385,3.0338,2.6047,1.9569,8,0.034,0.0504,0.27,0.809,0.0,0.916,0.84,0.13,0.657,0.352,0.602,0.513,0.375,0.509,0.771,0.69,0.445,0.694,0.907,0.842,0.541,0.858
0,8,news,19960,10.2709,1.066,12.4639,0.0,0.372,5.6385,3.0338,2.6047,1.9569,8,0.034,0.0518,0.201,0.809,0.0,0.878,0.858,0.116,0.536,0.386,0.623,0.553,0.412,0.539,0.78,0.712,0.471,0.704,0.907,0.849,0.564,0.856
0,8,val,5988,9.635,1.0,12.4639,0.0,0.372,5.6385,3.0338,2.6047,1.9569,8,0.034,0.0404,0.063,0.808,0.0,0.907,0.588,0.093,1.341,0.359,0.536,0.406,0.312,0.412,0.691,0.538,0.365,0.547,0.835,0.683,0.442,0.703
0,9,code,19960,9.4995,1.193,11.3063,0.0,0.0854,5.3377,4.5997,0.738,0.721,48,0.076,0.0628,0.033,0.203,0.0,0.964,0.217,0.022,1.611,0.215,0.535,0.271,0.262,0.368,0.735,0.352,0.284,0.59,0.9,0.452,0.349,0.814
0,9,dialogue,19960,8.6612,1.088,11.3063,0.0,0.0854,5.3377,4.5997,0.738,0.721,48,0.076,0.1252,0.064,0.214,0.0,0.971,0.468,0.33,1.468,0.204,0.541,0.347,0.324,0.357,0.752,0.466,0.448,0.598,0.905,0.598,0.55,0.814
0,9,fiction,19960,8.4231,1.058,11.3063,0.0,0.0854,5.3377,4.5997,0.738,0.721,48,0.076,0.0864,0.008,0.208,0.0,0.981,0.482,0.434,1.559,0.189,0.506,0.301,0.273,0.31,0.706,0.432,0.43,0.534,0.878,0.597,0.578,0.789
0,9,math,19960,8.6412,1.085,11.3063,0.0,0.0854,5.3377,4.5997,0.738,0.721,48,0.076,0.1032,0.019,0.222,0.0,0.968,0.33,0.15,1.577,0.212,0.517,0.305,0.304,0.355,0.717,0.423,0.384,0.577,0.888,0.553,0.499,0.806
0,9,news,19960,8.7716,1.102,11.3063,0.0,0.0854,5.3377,4.5997,0.738,0.721,48,0.076,0.0928,0.005,0.204,0.0,0.978,0.372,0.285,1.625,0.199,0.47,0.262,0.252,0.281,0.658,0.417,0.408,0.479,0.843,0.578,0.555,0.723
0,9,val,5988,7.9627,1.0,11.3063,0.0,0.0854,5.3377,4.5997,0.738,0.721,48,0.076,0.0642,0.0,0.216,0.0,0.985,0.296,0.248,1.817,0.197,0.453,0.221,0.213,0.229,0.63,0.349,0.329,0.39,0.812,0.54,0.52,0.619
0,10,code,19960,10.1879,1.103,13.6889,0.0,0.2537,5.7173,3.2985,2.4188,2.3495,1,0.042,0.0084,0.143,0.261,0.0,0.961,0.725,0.043,0.783,0.33,0.598,0.456,0.302,0.498,0.779,0.628,0.317,0.698,0.909,0.8,0.416,0.852
0,10,dialogue,19960,9.7746,1.058,13.6889,0.0,0.2537,5.7173,3.2985,2.4188,2.3495,1,0.042,0.0328,0.002,0.287,0.0,0.977,0.727,0.072,0.95,0.302,0.525,0.392,0.277,0.41,0.718,0.581,0.312,0.618,0.879,0.759,0.424,0.811
0,10,fiction,19960,9.3889,1.016,13.6889,0.0,0.2537,5.7173,3.2985,2.4188,2.3495,1,0.042,0.0552,0.01,0.289,0.0,0.956,0.733,0.07,0.998,0.36,0.563,0.413,0.36,0.459,0.756,0.61,0.392,0.667,0.906,0.8,0.486,0.838
0,10,math,19960,9.5379,1.033,13.6889,0.0,0.2537,5.7173,3.2985,2.4188,2.3495,1,0.042,0.0361,0.195,0.278,0.0,0.957,0.752,0.068,0.927,0.34,0.571,0.427,0.341,0.471,0.759,0.621,0.364,0.669,0.903,0.8,0.478,0.83
0,10,news,19960,9.7899,1.06,13.6889,0.0,0.2537,5.7173,3.2985,2.4188,2.3495,1,0.042,0.0246,0.01,0.262,0.0,0.936,0.76,0.106,0.912,0.397,0.593,0.462,0.34,0.494,0.769,0.652,0.389,0.684,0.905,0.821,0.489,0.833
0,10,val,5988,9.2375,1.0,13.6889,0.0,0.2537,5.7173,3.2985,2.4188,2.3495,1,0.042,0.025,0.012,0.257,0.0,0.95,0.631,0.094,1.594,0.391,0.543,0.377,0.296,0.406,0.717,0.544,0.344,0.584,0.866,0.712,0.438,0.75
0,11,code,19960,10.3554,1.118,12.8963,0.0,0.2569,5.7345,3.1905,2.544,2.3326,59,0.038,0.0089,0.051,0.104,0.0,0.906,0.804,0.095,0.668,0.343,0.666,0.528,0.376,0.562,0.819,0.697,0.428,0.747,0.928,0.811,0.505,0.882
0,11,dialogue,19960,9.9738,1.077,12.8963,0.0,0.2569,5.7345,3.1905,2.544,2.3326,59,0.038,0.0253,0.0,0.106,0.0,0.928,0.833,0.148,0.799,0.354,0.612,0.487,0.354,0.513,0.783,0.682,0.415,0.701,0.908,0.812,0.523,0.856
0,11,fiction,19960,9.5992,1.036,12.8963,0.0,0.2569,5.7345,3.1905,2.544,2.3326,59,0.038,0.0364,0.006,0.103,0.0,0.918,0.797,0.194,0.875,0.351,0.613,0.474,0.35,0.498,0.787,0.681,0.418,0.706,0.915,0.827,0.546,0.862
0,11,math,19960,9.7694,1.054,12.8963,0.0,0.2569,5.7345,3.1905,2.544,2.3326,59,0.038,0.0253,0.057,0.103,0.0,0.926,0.78,0.128,0.88,0.38,0.616,0.489,0.356,0.516,0.785,0.67,0.416,0.706,0.91,0.811,0.512,0.857
0,11,news,19960,9.7575,1.053,12.8963,0.0,0.2569,5.7345,3.1905,2.544,2.3326,59,0.038,0.028,0.002,0.102,0.0,0.919,0.808,0.136,0.779,0.413,0.615,0.505,0.373,0.529,0.785,0.687,0.434,0.71,0.911,0.832,0.529,0.855
0,11,val,5988,9.2648,1.0,12.8963,0.0,0.2569,5.7345,3.1905,2.544,2.3326,59,0.038,0.0265,0.002,0.1,0.0,0.936,0.649,0.142,1.384,0.408,0.568,0.422,0.315,0.436,0.734,0.575,0.374,0.608,0.87,0.734,0.463,0.76
0,12,code,19960,10.0097,1.029,14.0704,0.0,0.3574,5.5635,2.6646,2.8988,2.663,63,0.113,0.0357,0.65,0.076,0.0,0.829,0.726,0.288,0.647,0.455,0.704,0.597,0.456,0.627,0.848,0.733,0.536,0.783,0.942,0.866,0.688,0.896
0,12,dialogue,19960,10.0163,1.03,14.0704,0.0,0.3574,5.5635,2.6646,2.8988,2.663,63,0.113,0.0386,0.192,0.081,0.0,0.821,0.849,0.401,0.559,0.436,0.712,0.646,0.476,0.637,0.869,0.805,0.593,0.803,0.953,0.913,0.787,0.904
0,12,fiction,19960,9.4407,0.97,14.0704,0.0,0.3574,5.5635,2.6646,2.8988,2.663,63,0.113,0.0504,0.206,0.078,0.0,0.785,0.847,0.455,0.67,0.439,0.735,0.669,0.481,0.652,0.886,0.819,0.61,0.798,0.96,0.916,0.81,0.9
0,12,math,19960,9.6694,0.994,14.0704,0.0,0.3574,5.5635,2.6646,2.8988,2.663,63,0.113,0.0469,0.373,0.078,0.0,0.797,0.867,0.449,0.624,0.446,0.748,0.682,0.481,0.669,0.895,0.835,0.609,0.813,0.965,0.931,0.819,0.91
0,12,news,19960,10.0825,1.036,14.0704,0.0,0.3574,5.5635,2.6646,2.8988,2.663,63,0.113,0.0416,0.296,0.078,0.0,0.774,0.889,0.455,0.559,0.472,0.756,0.699,0.492,0.685,0.902,0.853,0.621,0.825,0.966,0.94,0.837,0.917
0,12,val,5988,9.7289,1.0,14.0704,0.0,0.3574,5.5635,2.6646,2.8988,2.663,63,0.113,0.0394,0.084,0.077,0.0,0.807,0.853,0.468,0.94,0.448,0.735,0.637,0.444,0.567,0.885,0.801,0.58,0.733,0.956,0.908,0.799,0.846
0,13,code,19960,10.4016,1.236,12.7451,0.0,0.3491,5.8025,2.5036,3.2989,3.0812,21,0.036,0.0075,0.253,0.108,0.0,0.92,0.87,0.036,0.501,0.382,0.658,0.52,0.409,0.575,0.808,0.727,0.432,0.755,0.912,0.846,0.489,0.873
0,13,dialogue,19960,9.0483,1.075,12.7451,0.0,0.3491,5.8025,2.5036,3.2989,3.0812,21,0.036,0.0133,0.0,0.109,0.0,0.967,0.898,0.092,0.531,0.372,0.598,0.496,0.358,0.53,0.774,0.714,0.409,0.722,0.901,0.857,0.493,0.868
0,13,fiction,19960,9.1265,1.085,12.7451,0.0,0.3491,5.8025,2.5036,3.2989,3.0812,21,0.036,0.019,0.011,0.11,0.0,0.958,0.918,0.114,0.483,0.382,0.606,0.516,0.369,0.552,0.779,0.729,0.43,0.748,0.902,0.87,0.521,0.872
0,13,math,19960,9.2075,1.094,12.7451,0.0,0.3491,5.8025,2.5036,3.2989,3.0812,21,0.036,0.0132,0.163,0.106,0.0,0.949,0.873,0.062,0.598,0.382,0.619,0.502,0.372,0.543,0.786,0.707,0.409,0.735,0.905,0.84,0.479,0.87
0,13,news,19960,8.7724,1.043,12.7451,0.0,0.3491,5.8025,2.5036,3.2989,3.0812,21,0.036,0.0216,0.009,0.107,0.0,0.968,0.903,0.093,0.562,0.363,0.583,0.49,0.347,0.522,0.761,0.702,0.398,0.714,0.893,0.854,0.493,0.855
0,13,val,5988,8.4145,1.0,12.7451,0.0,0.3491,5.8025,2.5036,3.2989,3.0812,21,0.036,0.0234,0.0,0.107,0.0,0.974,0.829,0.09,0.966,0.36,0.565,0.442,0.312,0.461,0.74,0.64,0.366,0.622,0.878,0.805,0.455,0.773
0,14,code,19960,10.3902,0.995,13.0098,0.0,0.6823,5.8637,1.5798,4.284,2.7706,58,0.098,0.0088,0.183,0.162,0.0,0.678,0.818,0.114,0.304,0.572,0.7,0.601,0.571,0.664,0.816,0.745,0.599,0.775,0.91,0.864,0.646,0.87
0,14,dialogue,19960,9.7045,0.929,13.0098,0.0,0.6823,5.8637,1.5798,4.284,2.7706,58,0.098,0.0282,0.009,0.146,0.0,0.886,0.844,0.453,0.583,0.452,0.607,0.552,0.463,0.547,0.774,0.723,0.583,0.718,0.896,0.851,0.644,0.836
0,14,fiction,19960,10.2882,0.985,13.0098,0.0,0.6823,5.8637,1.5798,4.284,2.7706,58,0.098,0.0236,0.006,0.15,0.0,0.767,0.837,0.513,0.523,0.507,0.655,0.61,0.533,0.594,0.801,0.754,0.642,0.736,0.907,0.865,0.694,0.841
0,14,math,19960,10.0543,0.963,13.0098,0.0,0.6823,5.8637,1.5798,4.284,2.7706,58,0.098,0.032,0.087,0.152,0.0,0.76,0.818,0.467,0.615,0.513,0.662,0.61,0.537,0.606,0.809,0.756,0.642,0.748,0.913,0.867,0.697,0.851
0,14,news,19960,10.5008,1.005,13.0098,0.0,0.6823,5.8637,1.5798,4.284,2.7706,58,0.098,0.0146,0.007,0.154,0.0,0.751,0.829,0.331,0.405,0.552,0.67,0.609,0.557,0.627,0.801,0.749,0.628,0.749,0.905,0.864,0.675,0.851
0,14,val,5988,10.4436,1.0,13.0098,0.0,0.6823,5.8637,1.5798,4.284,2.7706,58,0.098,0.0231,0.0,0.151,0.0,0.785,0.832,0.502,0.546,0.5,0.643,0.598,0.527,0.576,0.789,0.741,0.632,0.714,0.899,0.852,0.688,0.825
0,15,code,19960,9.6609,1.366,11.2553,0.0,0.0781,5.4825,4.5671,0.9154,0.913,16,0.115,0.0151,0.023,0.595,0.0,0.95,0.268,0.051,1.307,0.175,0.631,0.288,0.263,0.408,0.802,0.409,0.337,0.591,0.928,0.609,0.517,0.766
0,15,dialogue,19960,8.1388,1.151,11.2553,0.0,0.0781,5.4825,4.5671,0.9154,0.913,16,0.115,0.1314,0.004,0.582,0.0,0.988,0.696,0.52,1.451,0.124,0.572,0.328,0.298,0.297,0.789,0.561,0.533,0.515,0.929,0.752,0.707,0.767
0,15,fiction,19960,7.8604,1.111,11.2553,0.0,0.0781,5.4825,4.5671,0.9154,0.913,16,0.115,0.136,0.003,0.554,0.0,0.982,0.688,0.489,1.436,0.13,0.527,0.311,0.31,0.257,0.739,0.538,0.513,0.454,0.901,0.732,0.703,0.718
0,15,math,19960,8.4495,1.194,11.2553,0.0,0.0781,5.4825,4.5671,0.9154,0.913,16,0.115,0.084,0.018,0.566,0.0,0.987,0.396,0.251,1.634,0.159,0.504,0.26,0.263,0.261,0.708,0.425,0.396,0.453,0.885,0.62,0.548,0.693
0,15,news,19960,7.9365,1.122,11.2553,0.0,0.0781,5.4825,4.5671,0.9154,0.913,16,0.115,0.0707,0.014,0.574,0.0,0.988,0.668,0.528,1.547,0.139,0.459,0.267,0.23,0.225,0.672,0.501,0.459,0.399,0.867,0.7,0.675,0.646
0,15,val,5988,7.0741,1.0,11.2553,0.0,0.0781,5.4825,4.5671,0.9154,0.913,16,0.115,0.0712,0.0,0.535,0.0,0.994,0.574,0.414,1.715,0.13,0.444,0.233,0.206,0.17,0.633,0.424,0.387,0.307,0.818,0.626,0.572,0.52
